Nombre,Ciudad,Ingreso,Edad,Genero,Nivel educativo,Pobreza,Subsidio
Ana,Madrid,1526,25,F,Licenciatura,1,1
Luis,Granada,3459,63,M,Maestría,0,0
Ana,Sevilla,4041,36,F,Maestría,0,1
Elena,Madrid,4369,61,M,Maestría,1,0
Maria,Las Palmas,2464,23,F,Bachillerato,0,1
Luis,Zaragoza,2564,48,M,Licenciatura,1,1
Maria,Zaragoza,2246,62,F,Licenciatura,1,0
Luis,Barcelona,2528,62,F,Maestría,1,0
Elena,Granada,3393,35,F,Licenciatura,1,0
Carlos,Bilbao,2875,32,F,Doctorado,0,1
Elena,Granada,2654,42,M,Bachillerato,1,0
Luis,Barcelona,4805,61,F,Maestría,0,1
Ana,Málaga,1042,58,M,Bachillerato,1,0
Maria,Palma de Mallorca,1482,23,M,Doctorado,1,1
Ana,Bilbao,3854,24,M,Bachillerato,1,0
Luis,Málaga,1104,60,F,Maestría,1,1
Elena,Granada,1075,65,F,Maestría,0,1
Luis,Barcelona,4926,23,F,Licenciatura,0,1
Ana,Barcelona,4182,57,M,Licenciatura,0,0
Laura,Granada,3094,56,F,Maestría,1,1
Elena,Palma de Mallorca,3083,33,M,Doctorado,1,0
Diego,Las Palmas,2094,39,F,Licenciatura,0,1
Ana,Barcelona,2055,23,F,Bachillerato,1,0
Luis,Málaga,2401,59,F,Licenciatura,1,0
Luis,Barcelona,1186,58,M,Maestría,0,0
Pedro,Valencia,3829,49,F,Bachillerato,1,0
Laura,Palma de Mallorca,2243,45,M,Maestría,0,0
Maria,Barcelona,2185,24,M,Doctorado,0,0
Maria,Las Palmas,2051,60,F,Doctorado,0,1
Diego,Zaragoza,1196,44,M,Bachillerato,0,1
Jose,Madrid,3103,50,F,Maestría,1,1
Juan,Madrid,1799,22,F,Bachillerato,0,0
Juan,Palma de Mallorca,3743,41,F,Bachillerato,0,0
Elena,Palma de Mallorca,3776,29,M,Doctorado,0,1
Luis,Las Palmas,4988,26,M,Bachillerato,0,1
Pedro,Valencia,1902,38,F,Bachillerato,1,0
Pedro,Málaga,1012,44,F,Bachillerato,0,1
Carlos,Barcelona,2332,20,M,Maestría,1,0
Laura,Las Palmas,4061,64,M,Licenciatura,1,1
Carlos,Granada,3210,50,M,Maestría,1,0
Carlos,Las Palmas,1824,44,M,Maestría,1,1
Laura,Bilbao,2844,50,F,Maestría,0,0
Elena,Las Palmas,3185,51,M,Bachillerato,1,0
Juan,Zaragoza,4451,47,M,Licenciatura,0,1
Jose,Granada,1140,67,F,Licenciatura,0,0
Pedro,Valencia,3478,53,M,Doctorado,0,0
Ana,Bilbao,2512,48,M,Maestría,1,1
Laura,Madrid,3356,60,M,Licenciatura,1,1
Luis,Barcelona,4222,19,F,Bachillerato,0,1
Elena,Zaragoza,4646,42,F,Licenciatura,1,1
Maria,Valencia,4603,37,M,Maestría,0,1
Pedro,Granada,2697,56,F,Doctorado,1,1
Laura,Las Palmas,3519,18,M,Maestría,0,1
Maria,Valencia,2367,43,F,Licenciatura,1,1
Juan,Valencia,2293,65,M,Maestría,0,1
Pedro,Palma de Mallorca,3149,42,M,Doctorado,0,0
Maria,Palma de Mallorca,1496,37,F,Licenciatura,1,0
Maria,Sevilla,3898,60,F,Maestría,0,1
Jose,Zaragoza,2378,59,F,Maestría,0,1
Luis,Las Palmas,2211,21,F,Bachillerato,0,1
Jose,Madrid,4047,62,F,Bachillerato,1,1
Ana,Málaga,2016,61,F,Licenciatura,0,1
Pedro,Barcelona,3190,27,M,Licenciatura,0,0
Luis,Madrid,3481,68,F,Doctorado,1,1
Ana,Zaragoza,4795,68,M,Doctorado,1,0
Maria,Granada,2327,36,M,Doctorado,0,0
Luis,Las Palmas,3335,49,F,Licenciatura,1,1
Laura,Palma de Mallorca,4062,27,M,Bachillerato,1,0
Laura,Palma de Mallorca,2947,48,M,Licenciatura,0,1
Laura,Granada,4369,47,M,Bachillerato,0,0
Luis,Zaragoza,2392,30,M,Maestría,1,0
Diego,Barcelona,1676,26,F,Doctorado,1,1
Juan,Granada,3266,51,M,Doctorado,0,1
Jose,Zaragoza,2859,69,F,Doctorado,1,0
Maria,Málaga,3907,67,M,Maestría,0,1
Ana,Málaga,4775,45,F,Doctorado,0,0
Jose,Sevilla,1513,27,F,Doctorado,1,0
Carlos,Palma de Mallorca,4963,37,M,Licenciatura,1,1
Diego,Las Palmas,4253,67,M,Licenciatura,1,0
Laura,Palma de Mallorca,1994,56,M,Maestría,1,1
Ana,Málaga,2198,32,M,Bachillerato,0,0
Maria,Granada,3722,36,M,Doctorado,1,0
Juan,Valencia,1359,20,F,Maestría,1,1
Maria,Las Palmas,4447,55,M,Maestría,0,0
Juan,Las Palmas,3377,36,M,Doctorado,1,0
Diego,Bilbao,3283,55,M,Bachillerato,0,0
Diego,Barcelona,4093,54,F,Doctorado,1,0
Jose,Madrid,3279,58,M,Licenciatura,1,0
Laura,Granada,4723,59,F,Doctorado,0,0
Laura,Granada,2510,45,M,Doctorado,0,0
Ana,Palma de Mallorca,1501,30,F,Doctorado,0,0
Carlos,Granada,3902,23,M,Licenciatura,1,1
Pedro,Madrid,2278,50,M,Licenciatura,0,1
Juan,Barcelona,4730,33,F,Licenciatura,0,1
Laura,Madrid,4866,32,M,Maestría,1,1
Luis,Sevilla,1978,59,M,Licenciatura,0,1
Ana,Málaga,3709,50,M,Maestría,0,1
Pedro,Las Palmas,4996,34,F,Maestría,0,1
Laura,Zaragoza,4701,67,M,Doctorado,0,1
Luis,Las Palmas,4211,40,M,Licenciatura,1,0
Laura,Bilbao,2313,28,M,Licenciatura,1,0
Carlos,Palma de Mallorca,2125,62,F,Maestría,1,0
Maria,Málaga,3708,20,M,Licenciatura,1,1
Diego,Bilbao,1810,19,M,Doctorado,1,0
Pedro,Las Palmas,3667,62,F,Bachillerato,0,0
Juan,Las Palmas,1622,22,F,Doctorado,1,0
Carlos,Málaga,4772,26,F,Bachillerato,1,1
Diego,Granada,3884,25,F,Licenciatura,1,0
Luis,Madrid,1441,61,F,Bachillerato,1,1
Elena,Las Palmas,1880,56,M,Bachillerato,1,1
Pedro,Málaga,1339,66,F,Licenciatura,1,1
Juan,Valencia,1759,45,F,Bachillerato,1,1
Elena,Palma de Mallorca,2579,28,M,Maestría,1,0
Ana,Granada,4580,45,F,Maestría,1,0
Luis,Zaragoza,3628,59,M,Doctorado,0,1
Luis,Sevilla,1500,29,M,Maestría,1,0
Maria,Palma de Mallorca,3145,29,M,Maestría,0,0
Laura,Bilbao,3073,27,F,Maestría,1,1
Juan,Valencia,3060,26,M,Doctorado,0,1
Carlos,Madrid,3942,27,F,Licenciatura,1,0
Jose,Madrid,1520,47,M,Maestría,1,0
Ana,Valencia,4856,67,F,Bachillerato,1,0
Diego,Palma de Mallorca,4132,18,M,Doctorado,0,0
Pedro,Las Palmas,1078,35,M,Bachillerato,0,0
Maria,Barcelona,3408,20,M,Licenciatura,0,0
Elena,Málaga,1443,20,M,Maestría,0,1
Pedro,Sevilla,1583,65,M,Doctorado,1,0
Carlos,Sevilla,2943,27,M,Bachillerato,1,0
Luis,Granada,4733,64,M,Doctorado,0,1
Juan,Barcelona,3582,46,M,Doctorado,0,1
Elena,Barcelona,2270,20,F,Maestría,0,1
Elena,Sevilla,3613,25,M,Licenciatura,1,0
Luis,Palma de Mallorca,1665,64,F,Bachillerato,0,1
Diego,Málaga,4131,48,F,Doctorado,1,1
Ana,Granada,4516,47,F,Licenciatura,0,1
Elena,Bilbao,2230,39,M,Doctorado,0,0
Ana,Valencia,1787,46,M,Licenciatura,0,1
Juan,Valencia,1144,29,M,Bachillerato,1,0
Diego,Valencia,4815,22,F,Maestría,0,1
Diego,Málaga,2214,20,M,Maestría,0,1
Maria,Madrid,4211,39,F,Doctorado,1,1
Juan,Bilbao,1307,20,M,Maestría,1,1
Luis,Granada,1951,34,F,Bachillerato,1,1
Jose,Granada,3998,48,F,Bachillerato,0,0
Juan,Las Palmas,2941,22,M,Bachillerato,1,1
Pedro,Palma de Mallorca,2657,61,F,Bachillerato,0,0
Maria,Barcelona,1950,48,M,Doctorado,1,0
Pedro,Las Palmas,2083,27,F,Licenciatura,0,1
Maria,Barcelona,2783,54,M,Bachillerato,0,1
Pedro,Sevilla,4167,35,F,Maestría,0,0
Jose,Barcelona,2406,54,M,Doctorado,1,1
Elena,Madrid,1704,21,F,Licenciatura,1,0
Diego,Valencia,1312,56,F,Doctorado,0,1
Diego,Valencia,2238,19,F,Doctorado,0,1
Elena,Granada,4941,50,F,Doctorado,1,1
Diego,Bilbao,1857,60,M,Maestría,0,0
Juan,Las Palmas,1493,59,M,Bachillerato,0,1
Laura,Málaga,3002,52,M,Doctorado,0,1
Pedro,Málaga,1822,63,F,Doctorado,1,0
Elena,Granada,1551,35,M,Bachillerato,1,0
Carlos,Granada,4451,26,M,Doctorado,1,0
Maria,Madrid,1487,20,M,Doctorado,0,1
Maria,Bilbao,3274,55,F,Doctorado,0,1
Pedro,Bilbao,3954,32,M,Maestría,0,1
Pedro,Zaragoza,4457,57,M,Bachillerato,1,1
Juan,Madrid,3708,41,F,Doctorado,1,1
Diego,Madrid,1762,21,F,Maestría,0,1
Diego,Valencia,1992,31,M,Bachillerato,1,0
Elena,Málaga,1346,59,M,Maestría,0,0
Ana,Las Palmas,4255,20,M,Bachillerato,0,0
Juan,Bilbao,1966,65,M,Doctorado,1,1
Carlos,Las Palmas,2378,20,M,Doctorado,1,1
Ana,Palma de Mallorca,2647,63,M,Maestría,0,1
Carlos,Madrid,1243,29,M,Maestría,0,0
Diego,Zaragoza,2228,51,F,Maestría,1,0
Carlos,Málaga,1798,24,M,Bachillerato,1,0
Jose,Las Palmas,4827,43,M,Licenciatura,0,0
Maria,Sevilla,4702,28,M,Bachillerato,1,0
Jose,Málaga,3551,65,M,Licenciatura,1,1
Luis,Valencia,1548,24,M,Doctorado,1,1
Juan,Palma de Mallorca,3469,52,F,Licenciatura,1,1
Carlos,Las Palmas,1075,20,F,Maestría,1,0
Carlos,Palma de Mallorca,3888,45,F,Doctorado,1,0
Laura,Granada,4326,52,M,Doctorado,1,0
Laura,Sevilla,2578,38,M,Bachillerato,1,1
Luis,Bilbao,2448,65,F,Licenciatura,0,0
Elena,Zaragoza,4818,51,M,Bachillerato,0,1
Jose,Málaga,1992,19,F,Bachillerato,1,1
Maria,Zaragoza,3085,23,M,Bachillerato,1,1
Carlos,Valencia,4960,40,F,Maestría,0,0
Pedro,Zaragoza,1967,23,M,Bachillerato,1,0
Laura,Barcelona,1358,57,M,Bachillerato,1,1
Luis,Bilbao,4417,42,M,Doctorado,1,1
Ana,Bilbao,3720,43,F,Bachillerato,0,0
Juan,Valencia,1080,37,M,Doctorado,1,0
Carlos,Valencia,3795,21,M,Bachillerato,0,0
Laura,Zaragoza,4964,49,F,Licenciatura,0,1
Jose,Málaga,2160,34,M,Maestría,0,1
Pedro,Palma de Mallorca,4334,29,M,Maestría,0,1
Maria,Zaragoza,3961,24,F,Bachillerato,0,0
Laura,Barcelona,2083,47,F,Maestría,1,1
Jose,Madrid,4074,39,M,Doctorado,1,1
Laura,Málaga,1958,68,M,Licenciatura,1,0
Carlos,Madrid,1335,46,F,Maestría,1,1
Elena,Bilbao,2467,26,F,Maestría,0,0
Luis,Zaragoza,1496,52,F,Doctorado,0,0
Luis,Bilbao,4260,22,F,Doctorado,0,1
Ana,Madrid,2867,38,M,Licenciatura,0,0
Maria,Barcelona,1758,32,M,Licenciatura,1,1
Juan,Valencia,4169,69,M,Licenciatura,0,0
Diego,Valencia,1318,63,M,Bachillerato,1,1
Diego,Valencia,4994,39,F,Doctorado,0,1
Maria,Palma de Mallorca,3051,45,F,Maestría,0,1
Juan,Granada,2648,69,F,Doctorado,0,0
Luis,Madrid,1120,40,M,Bachillerato,1,1
Carlos,Zaragoza,1536,31,M,Licenciatura,1,0
Juan,Zaragoza,3375,39,M,Bachillerato,1,0
Elena,Granada,4982,21,F,Maestría,1,0
Juan,Bilbao,3559,29,F,Licenciatura,1,1
Juan,Palma de Mallorca,1330,56,F,Maestría,0,1
Elena,Madrid,1206,35,M,Licenciatura,0,1
Luis,Madrid,2208,52,F,Doctorado,0,0
Diego,Valencia,2659,64,M,Maestría,1,0
Ana,Barcelona,1565,29,M,Maestría,0,0
Pedro,Valencia,4879,61,M,Maestría,0,0
Carlos,Bilbao,3069,19,M,Licenciatura,1,0
Jose,Sevilla,4849,60,F,Maestría,0,1
Laura,Valencia,3992,51,F,Licenciatura,0,0
Carlos,Valencia,4043,26,M,Maestría,0,0
Juan,Málaga,4597,67,M,Licenciatura,0,0
Pedro,Sevilla,1657,24,F,Maestría,0,0
Carlos,Palma de Mallorca,1969,22,F,Bachillerato,0,0
Pedro,Sevilla,1962,32,M,Licenciatura,0,1
Jose,Bilbao,2192,65,M,Licenciatura,0,0
Elena,Valencia,2801,68,M,Maestría,1,1
Carlos,Bilbao,4048,66,M,Licenciatura,0,0
Carlos,Barcelona,1342,25,F,Maestría,1,0
Laura,Valencia,3030,51,F,Doctorado,0,0
Diego,Granada,1755,23,F,Doctorado,1,0
Ana,Sevilla,1429,40,M,Bachillerato,0,1
Diego,Madrid,1054,63,M,Bachillerato,1,1
Ana,Bilbao,2631,39,F,Licenciatura,1,1
Jose,Palma de Mallorca,3746,44,F,Doctorado,1,0
Elena,Bilbao,1656,29,M,Doctorado,0,0
Laura,Sevilla,2832,64,F,Bachillerato,1,0
Elena,Barcelona,3012,24,F,Bachillerato,1,0
Juan,Bilbao,2021,20,F,Licenciatura,0,0
Jose,Las Palmas,3490,31,F,Bachillerato,0,1
Luis,Valencia,1405,41,F,Maestría,0,1
Pedro,Zaragoza,1786,65,F,Maestría,0,1
Carlos,Bilbao,3763,44,F,Licenciatura,1,0
Pedro,Bilbao,2251,45,F,Bachillerato,1,1
Laura,Zaragoza,1922,52,F,Doctorado,1,1
Carlos,Sevilla,3958,40,F,Licenciatura,1,1
Pedro,Madrid,2595,44,F,Licenciatura,0,0
Ana,Bilbao,4956,55,F,Doctorado,1,1
Maria,Madrid,1142,63,F,Doctorado,1,1
Diego,Valencia,2028,18,F,Bachillerato,1,0
Jose,Málaga,1922,61,M,Maestría,0,1
Luis,Zaragoza,4515,65,M,Maestría,0,0
Elena,Barcelona,1797,51,M,Bachillerato,1,1
Juan,Valencia,4521,43,M,Maestría,0,1
Carlos,Bilbao,4632,33,F,Bachillerato,1,1
Juan,Málaga,2009,34,M,Doctorado,1,0
Jose,Valencia,4523,23,M,Licenciatura,1,1
Ana,Bilbao,2236,61,M,Bachillerato,0,1
Laura,Palma de Mallorca,3065,18,M,Doctorado,1,0
Elena,Madrid,3836,46,M,Licenciatura,0,1
Elena,Palma de Mallorca,3639,63,M,Maestría,1,1
Elena,Granada,4185,65,M,Licenciatura,0,0
Diego,Palma de Mallorca,3485,51,F,Maestría,0,1
Carlos,Sevilla,1625,58,F,Doctorado,1,1
Laura,Las Palmas,4424,49,F,Licenciatura,1,0
Carlos,Zaragoza,2615,35,M,Bachillerato,0,0
Luis,Bilbao,3722,40,M,Maestría,0,1
Ana,Palma de Mallorca,4134,60,F,Bachillerato,0,0
Elena,Granada,2664,40,F,Bachillerato,0,1
Diego,Valencia,2471,68,F,Doctorado,0,1
Elena,Zaragoza,3024,33,M,Maestría,1,1
Elena,Málaga,1065,21,F,Maestría,0,0
Elena,Bilbao,4700,27,F,Bachillerato,1,0
Maria,Barcelona,2749,27,F,Licenciatura,0,0
Luis,Bilbao,2789,30,F,Licenciatura,1,1
Diego,Las Palmas,2303,52,M,Maestría,0,1
Pedro,Barcelona,4944,25,F,Doctorado,0,0
Juan,Palma de Mallorca,2695,44,M,Doctorado,0,0
Jose,Málaga,1455,22,M,Doctorado,1,1
Juan,Las Palmas,2412,67,F,Maestría,1,1
Pedro,Sevilla,3823,29,M,Maestría,0,0
Ana,Barcelona,4861,20,M,Bachillerato,0,1
Juan,Las Palmas,3878,35,F,Licenciatura,0,1
Ana,Granada,2682,22,F,Maestría,0,1
Pedro,Valencia,1811,67,M,Bachillerato,0,0
Jose,Palma de Mallorca,4204,27,F,Bachillerato,1,0
Pedro,Granada,4693,41,M,Maestría,1,1
Laura,Granada,4860,45,F,Doctorado,0,1
Jose,Palma de Mallorca,4522,30,F,Doctorado,0,1
Diego,Sevilla,3268,60,M,Bachillerato,1,1
Elena,Barcelona,4871,56,M,Maestría,1,1
Ana,Las Palmas,4975,34,M,Bachillerato,0,1
Elena,Bilbao,4151,59,F,Bachillerato,0,1
Maria,Valencia,2433,41,M,Doctorado,1,0
Jose,Las Palmas,3731,43,M,Bachillerato,0,1
Carlos,Granada,2363,39,F,Licenciatura,1,0
Ana,Zaragoza,4919,55,F,Licenciatura,0,1
Ana,Barcelona,3214,57,M,Bachillerato,0,1
Juan,Las Palmas,1152,64,F,Licenciatura,1,1
Jose,Bilbao,4652,46,F,Doctorado,0,1
Carlos,Sevilla,1517,46,F,Bachillerato,1,1
Diego,Valencia,3330,52,F,Maestría,0,0
Jose,Sevilla,2534,53,F,Licenciatura,0,1
Ana,Málaga,4619,64,M,Bachillerato,0,1
Carlos,Madrid,3768,64,M,Doctorado,0,0
Diego,Palma de Mallorca,1407,66,M,Doctorado,1,0
Jose,Madrid,1261,50,F,Maestría,0,0
Carlos,Granada,4416,36,M,Maestría,1,1
Carlos,Zaragoza,4117,61,M,Licenciatura,0,0
Diego,Granada,4203,25,M,Maestría,0,1
Jose,Granada,3692,20,M,Bachillerato,0,0
Elena,Madrid,4252,27,M,Doctorado,0,0
Pedro,Palma de Mallorca,2088,38,M,Maestría,0,0
Laura,Palma de Mallorca,2099,31,F,Licenciatura,1,0
Ana,Bilbao,1625,52,M,Licenciatura,0,0
Diego,Palma de Mallorca,4253,35,M,Licenciatura,1,0
Jose,Granada,4152,45,F,Bachillerato,1,0
Luis,Zaragoza,4494,21,F,Doctorado,1,0
Ana,Las Palmas,2295,53,F,Bachillerato,1,1
Luis,Sevilla,2662,23,F,Bachillerato,1,0
Laura,Barcelona,3148,60,F,Bachillerato,1,1
Elena,Sevilla,3601,22,F,Maestría,0,0
Juan,Palma de Mallorca,1252,48,M,Licenciatura,1,0
Laura,Sevilla,1221,61,F,Licenciatura,1,1
Ana,Las Palmas,2171,28,M,Licenciatura,0,1
Ana,Barcelona,2963,22,F,Licenciatura,1,0
Laura,Madrid,2470,62,F,Licenciatura,1,1
Carlos,Barcelona,1624,18,F,Licenciatura,1,0
Elena,Zaragoza,4406,63,M,Doctorado,0,0
Jose,Madrid,4888,42,M,Bachillerato,0,1
Pedro,Palma de Mallorca,2804,52,M,Maestría,0,1
Juan,Palma de Mallorca,4879,24,M,Bachillerato,1,0
Diego,Palma de Mallorca,3064,26,F,Licenciatura,1,1
Carlos,Granada,3636,27,F,Doctorado,1,0
Juan,Málaga,1341,68,F,Licenciatura,1,0
Elena,Granada,4354,58,F,Maestría,1,1
Diego,Zaragoza,4802,48,M,Doctorado,0,0
Laura,Sevilla,4714,44,F,Doctorado,1,0
Maria,Zaragoza,1986,47,F,Licenciatura,0,0
Juan,Málaga,1218,59,F,Bachillerato,1,1
Ana,Zaragoza,3410,26,M,Maestría,1,0
Jose,Palma de Mallorca,1381,43,F,Licenciatura,1,0
Luis,Valencia,2717,28,M,Maestría,0,1
Maria,Barcelona,4808,30,M,Licenciatura,1,1
Elena,Barcelona,1811,39,F,Licenciatura,1,1
Luis,Valencia,1973,54,F,Bachillerato,0,0
Jose,Málaga,1006,29,F,Licenciatura,0,0
Jose,Sevilla,2687,43,F,Doctorado,0,0
Pedro,Bilbao,2672,36,M,Licenciatura,0,0
Pedro,Valencia,3783,44,M,Maestría,0,1
Ana,Bilbao,1278,62,F,Licenciatura,1,1
Ana,Bilbao,2734,32,F,Doctorado,0,1
Maria,Barcelona,3151,60,M,Maestría,0,1
Elena,Barcelona,1009,49,F,Licenciatura,1,1
Luis,Málaga,1068,20,M,Maestría,1,1
Diego,Granada,2589,55,M,Bachillerato,0,0
Elena,Granada,2627,66,M,Maestría,1,1
Ana,Valencia,2533,34,F,Bachillerato,1,1
Diego,Bilbao,1202,57,M,Bachillerato,1,1
Luis,Sevilla,4616,54,M,Doctorado,1,1
Ana,Barcelona,2596,38,M,Bachillerato,1,0
Laura,Palma de Mallorca,2653,28,F,Doctorado,1,0
Juan,Las Palmas,2910,63,M,Doctorado,1,0
Juan,Málaga,1185,35,M,Maestría,1,0
Ana,Zaragoza,3370,43,M,Maestría,0,1
Elena,Zaragoza,1666,38,M,Maestría,1,0
Laura,Valencia,1199,58,F,Bachillerato,0,1
Juan,Valencia,2567,66,M,Doctorado,1,0
Luis,Las Palmas,2311,28,M,Doctorado,0,1
Ana,Barcelona,3705,50,M,Doctorado,1,1
Diego,Bilbao,2227,35,M,Licenciatura,1,0
Maria,Bilbao,3255,42,M,Maestría,1,1
Jose,Madrid,4557,30,F,Licenciatura,0,0
Ana,Sevilla,4097,49,M,Bachillerato,1,0
Ana,Sevilla,4942,30,M,Bachillerato,0,0
Laura,Málaga,2056,67,F,Doctorado,1,0
Diego,Zaragoza,2124,69,M,Licenciatura,1,1
Diego,Madrid,2960,57,M,Maestría,0,1
Ana,Bilbao,4462,34,F,Bachillerato,1,1
Pedro,Las Palmas,1297,20,F,Bachillerato,0,0
Maria,Sevilla,4890,65,F,Doctorado,1,0
Ana,Málaga,3654,24,F,Bachillerato,1,0
Jose,Madrid,2720,43,F,Bachillerato,1,0
Ana,Bilbao,2294,53,F,Maestría,0,1
Juan,Granada,1853,56,F,Doctorado,1,1
Luis,Granada,4221,35,M,Doctorado,0,1
Luis,Sevilla,4247,69,F,Maestría,0,0
Maria,Zaragoza,2869,23,M,Maestría,1,0
Juan,Palma de Mallorca,2419,60,F,Maestría,0,0
Elena,Palma de Mallorca,2377,49,F,Doctorado,0,0
Elena,Sevilla,1656,20,M,Doctorado,0,0
Ana,Sevilla,2593,65,F,Maestría,0,1
Luis,Granada,1170,56,M,Licenciatura,0,0
Laura,Valencia,2433,21,F,Doctorado,1,1
Luis,Málaga,2712,56,M,Maestría,1,1
Maria,Granada,1329,43,M,Licenciatura,0,0
Ana,Palma de Mallorca,1926,48,M,Bachillerato,1,1
Diego,Valencia,2384,24,F,Maestría,0,0
Ana,Sevilla,3528,38,M,Maestría,1,0
Jose,Zaragoza,2119,54,M,Licenciatura,1,0
Luis,Las Palmas,3731,67,F,Licenciatura,0,0
Jose,Las Palmas,1277,36,M,Licenciatura,1,0
Diego,Valencia,3398,56,F,Bachillerato,0,0
Elena,Granada,3070,33,M,Bachillerato,0,0
Laura,Granada,2283,54,M,Licenciatura,1,1
Ana,Málaga,1889,68,M,Licenciatura,1,1
Juan,Palma de Mallorca,2660,23,F,Licenciatura,1,1
Luis,Madrid,4269,50,F,Licenciatura,0,0
Juan,Barcelona,3027,59,M,Doctorado,0,0
Diego,Madrid,1456,23,F,Doctorado,0,1
Ana,Sevilla,3820,20,M,Doctorado,1,0
Maria,Palma de Mallorca,1121,69,F,Licenciatura,1,1
Carlos,Granada,3661,23,M,Licenciatura,0,1
Laura,Madrid,4555,22,F,Licenciatura,1,1
Ana,Granada,1947,36,M,Bachillerato,1,0
Maria,Málaga,1827,55,M,Bachillerato,0,1
Maria,Zaragoza,1259,36,F,Licenciatura,1,1
Diego,Bilbao,3405,24,F,Bachillerato,1,1
Laura,Zaragoza,1491,66,F,Bachillerato,0,0
Juan,Palma de Mallorca,1837,56,F,Doctorado,0,0
Pedro,Madrid,4471,54,F,Licenciatura,1,0
Juan,Las Palmas,2003,69,M,Licenciatura,0,1
Laura,Málaga,2254,63,M,Licenciatura,1,1
Laura,Valencia,3950,28,M,Licenciatura,0,1
Laura,Málaga,3345,34,M,Maestría,1,0
Diego,Sevilla,1232,43,M,Maestría,0,0
Diego,Madrid,1742,64,M,Doctorado,0,0
Pedro,Palma de Mallorca,4297,49,M,Bachillerato,0,1
Luis,Valencia,3729,23,M,Maestría,1,0
Diego,Zaragoza,3282,33,M,Bachillerato,1,1
Ana,Málaga,1792,20,F,Bachillerato,1,1
Laura,Valencia,2878,41,M,Licenciatura,0,1
Maria,Zaragoza,1173,27,F,Doctorado,1,0
Juan,Las Palmas,4434,24,F,Doctorado,1,1
Maria,Las Palmas,4525,61,M,Licenciatura,1,0
Jose,Barcelona,2455,37,M,Bachillerato,0,0
Pedro,Granada,1429,19,M,Licenciatura,1,1
Jose,Palma de Mallorca,2061,50,F,Licenciatura,1,1
Jose,Valencia,4168,56,M,Doctorado,0,0
Luis,Málaga,3400,18,F,Maestría,1,1
Jose,Madrid,4181,30,F,Bachillerato,0,0
Laura,Sevilla,2239,42,F,Maestría,0,0
Laura,Madrid,1081,22,M,Licenciatura,1,0
Carlos,Málaga,2782,33,F,Licenciatura,0,0
Carlos,Bilbao,4519,53,M,Bachillerato,0,0
Laura,Sevilla,2635,54,M,Bachillerato,0,0
Maria,Granada,1912,26,F,Bachillerato,0,0
Maria,Granada,2116,65,M,Maestría,1,1
Juan,Barcelona,2310,40,M,Doctorado,0,0
Carlos,Barcelona,3198,27,F,Doctorado,0,0
Elena,Granada,3109,29,M,Doctorado,0,1
Elena,Granada,4027,40,F,Maestría,0,1
Ana,Madrid,2895,40,F,Doctorado,1,0
Jose,Bilbao,2419,26,F,Doctorado,1,1
Jose,Barcelona,3168,44,F,Doctorado,1,1
Pedro,Málaga,3969,36,F,Doctorado,1,1
Elena,Sevilla,2841,55,M,Licenciatura,1,1
Diego,Bilbao,2821,24,F,Licenciatura,0,1
Jose,Madrid,4870,61,F,Licenciatura,1,1
Pedro,Zaragoza,1860,20,M,Doctorado,0,1
Laura,Zaragoza,1853,48,M,Licenciatura,0,0
Diego,Sevilla,1453,23,M,Doctorado,0,1
Jose,Valencia,3723,56,F,Bachillerato,0,0
Luis,Zaragoza,3456,42,M,Licenciatura,0,0
Jose,Zaragoza,4282,40,M,Doctorado,1,1
Ana,Las Palmas,1621,68,F,Doctorado,0,1
Diego,Sevilla,1798,48,M,Licenciatura,0,0
Diego,Bilbao,1603,65,M,Doctorado,0,1
Pedro,Palma de Mallorca,2501,57,F,Licenciatura,1,1
Jose,Barcelona,4497,30,F,Licenciatura,0,1
Juan,Málaga,3650,42,M,Doctorado,1,0
Laura,Granada,1076,34,M,Doctorado,1,0
Maria,Barcelona,3797,32,F,Licenciatura,0,0
Juan,Málaga,4644,33,F,Doctorado,1,1
Diego,Valencia,2297,57,M,Bachillerato,1,0
Pedro,Sevilla,2741,65,M,Bachillerato,1,1
Elena,Sevilla,1755,35,F,Bachillerato,0,0
Ana,Zaragoza,1594,18,M,Maestría,1,0
Diego,Sevilla,2169,69,M,Maestría,0,0
Ana,Bilbao,3458,46,M,Doctorado,1,0
Juan,Palma de Mallorca,3115,31,M,Bachillerato,0,0
Maria,Las Palmas,1780,37,F,Licenciatura,1,0
Ana,Palma de Mallorca,3060,56,F,Doctorado,0,1
Elena,Las Palmas,3774,52,F,Maestría,0,1
Diego,Madrid,3815,36,F,Maestría,1,0
Laura,Málaga,2003,35,M,Bachillerato,1,1
Jose,Málaga,2876,54,M,Maestría,0,0
Maria,Las Palmas,4781,40,M,Bachillerato,1,1
Laura,Las Palmas,4847,37,M,Bachillerato,1,1
Elena,Madrid,1356,35,M,Bachillerato,0,1
Elena,Zaragoza,4629,42,M,Maestría,0,0
Jose,Zaragoza,1147,58,F,Doctorado,0,1
Maria,Granada,1719,65,F,Bachillerato,0,0
Juan,Madrid,3435,41,F,Licenciatura,1,1
Diego,Zaragoza,1170,18,F,Bachillerato,0,0
Ana,Palma de Mallorca,2320,42,F,Doctorado,0,1
Elena,Valencia,3202,28,M,Maestría,0,0
Laura,Zaragoza,4080,20,M,Doctorado,1,1
